--[[
  ~ dumper · customs · dota2
hud_yxjs_body_2,"Bạn đã đến cuối nội dung phiên bản hiện tại! Tuy nhiên, hành trình của <font color='#ffaa00'>Tiểu Mã Tây</font> vẫn chưa kết thúc. Chúng tôi cần thêm thời gian để xây dựng một chương quan trọng khác của thế giới binh khí: <font color='#ffaa00'>Luyện Ngục Thí Luyện</font>. Cảm ơn bạn đã kiên nhẫn chờ đợi."
hud_yxjs_body_3,"Trước khi mở ra cuộc phiêu lưu tiếp theo, bạn có thể tìm thêm thử thách trong <font color='#ffaa33'>DLC Mạt Ảnh</font> và <font color='#ffaa33'>Bí Cảnh Khuynh Thiên</font>. Cảm ơn bạn đã chơi <font color='#88ff00'>《AOW5》</font>!"
hud_yxjs_title,Còn tiếp!
hud_yxjs_confirm,Đã biết
hud_number_ten_thousand_suffix,vạn
hud_number_thousand_suffix,K
hud_attribute_bonus_line,= +{value} {attribute}
hud_attribute_bonus_primary_attack,Tấn công thuộc tính chính
hud_attribute_bonus_health,Máu
hud_attribute_bonus_health_regen,Hồi máu
hud_attribute_bonus_attack_speed,Tốc độ tấn công
hud_attribute_bonus_armor,Giáp
hud_attribute_bonus_mana,Mana
hud_attribute_bonus_mana_regen,Hồi mana
hud_attribute_bonus_magic_resistance,Kháng phép
hud_portrait_give_up,Từ bỏ chờ đợi
hud_portrait_give_up_confirm_title,Xác nhận từ bỏ cứu hộ
hud_portrait_give_up_confirm_desc,"Bạn sẽ không còn chờ đồng đội cứu hộ nữa, hành động này không thể hoàn tác."
hud_portrait_give_up_cancel,Hủy
hud_portrait_give_up_confirm,Xác nhận từ bỏ
hud_task_tracker_mg003_target_black8_pocket,Đưa bi số 8 vào đúng lỗ quy định
hud_mg003_guide_display_name,Huấn luyện viên Ogre Magi
hud_mg003_guide_description,"Cú đánh đầu tiên khai cuộc, ngẫu nhiên chia nhóm bi cho bạn; đưa toàn bộ bi của mình vào lỗ, cuối cùng đưa bi số 8 vào lỗ để chiến thắng."
hud_mg003_guide_archetype,Luật Minigame · Bi-a
hud_mg003_guide_speaker,Hướng dẫn Minigame
hud_mg003_guide_identity,Bắt đầu Bi-a
hud_mg002_guide_display_name,Huấn luyện viên Rubick
hud_mg002_guide_description,"Thu thập tất cả phần thưởng trên mặt đất dọc theo đường đi. Bóng ma sẽ liên tục đuổi theo bạn, sau khi ăn viên năng lượng có thể quay lại tiêu diệt bóng ma."
hud_mg002_guide_archetype,Luật Minigame · Mê cung
hud_mg002_guide_speaker,Hướng dẫn Minigame
hud_mg002_guide_identity,Bắt đầu Mê cung
hud_mg004_guide_display_name,Huấn luyện viên Vua Bách Hý
hud_mg004_guide_description,"Mỗi vòng sẽ có bốn con quái vật xuất hiện từ bốn hướng. Quan sát hướng của chúng, đi về phía con quái vật <font color='#ff5a5a'><b>đang quay về phía bạn</b></font>. Trả lời đúng 3 vòng liên tiếp sẽ hoàn thành thử thách."
hud_mg004_guide_archetype,Luật Minigame · Nhận diện hướng
hud_mg004_guide_speaker,Hướng dẫn Minigame
hud_mg004_guide_identity,Bắt đầu thử thách
hud_fatigue_title,Mệt mỏi
hud_fatigue_tooltip_drop,"Khi lượng mệt mỏi thấp hơn một ngưỡng nhất định, số lượng vật phẩm rơi trên bản đồ sẽ giảm."
hud_fatigue_tooltip_refresh,Lượng mệt mỏi được làm mới lúc 0 giờ mỗi ngày theo giờ Bắc Kinh.