--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
pay_page_协议正文_103,"18.2 Юньхай Ючуан может изменять настоящее Соглашение в соответствии с законами и нормативными актами, правилами платформы, изменениями бизнеса, изменениями Сервиса или потребностями контроля рисков. После обновления Соглашения, если пользователь продолжает использовать Сервис, производить оплату, получать или использовать виртуальные права, это считается согласием с обновлённым Соглашением; если пользователь не согласен, он должен прекратить использование Сервиса."
pay_page_协议正文_104,"Статья 19. Претензии, служба поддержки и разрешение споров"
pay_page_协议正文_105,"19.1 Если у пользователя есть вопросы по заказам, виртуальным правам, результатам розыгрышей, обработке аккаунта, аномалиям данных или другим вопросам, ему следует в первую очередь обратиться через канал обслуживания клиентов, указанный компанией «Юньхай Ючуан», и предоставить необходимые материалы."
pay_page_协议正文_106,"19.2 Заключение, исполнение, толкование настоящего соглашения и разрешение споров осуществляются в соответствии с законодательством Китайской Народной Республики, но не исключаются случаи, когда императивные нормы закона требуют применения иного законодательства."
pay_page_协议正文_107,"19.3 В случае споров, возникающих из настоящего соглашения или предоставляемых услуг, стороны должны сначала провести дружественные переговоры; если соглашение не достигнуто, любая сторона вправе в соответствии с законом обратиться в компетентный народный суд по месту нахождения компании «Юньхай Ючуан». Если пользователь как потребитель имеет иные законные права в отношении подсудности, применяются положения закона."
pay_page_协议正文_108,"Статья 20. Публикация политик, возврат средств и урегулирование платежных споров"
pay_page_协议正文_109,"20.1 Компания «Юньхай Ючуан» может публиковать для пользователей в игре, на странице спонсорского магазина или на соответствующих страницах объявлений такие положения, как «Политика конфиденциальности», «Пользовательское соглашение», «Правила спонсорского магазина и виртуальных прав», «Правила обработки возвратов и аномалий платежей» и другие. Пользователь может ознакомиться с соответствующими положениями до оплаты; если пользователь оплатил, получил или использовал виртуальные права, считается, что он ознакомлен с соответствующими правилами и принял их."
pay_page_协议正文_110,"20.2 В отношении конфиденциальности и данных компания «Юньхай Ючуан» обрабатывает необходимую информацию, такую как ID игрового аккаунта пользователя, игровой ID, номер заказа, время оплаты, сумму, записи о выдаче виртуальных прав, игровые журналы и записи переписки со службой поддержки, исключительно в целях идентификации аккаунта, обработки заказов, выдачи виртуальных прав, обслуживания клиентов, обеспечения безопасности и урегулирования споров. Компания «Юньхай Ючуан» не собирает конфиденциальную информацию пользователей без необходимости и не продает личные данные пользователей."
pay_page_协议正文_111,"20.3 После оплаты пользователь получает виртуальные права в игре, включая, но не ограничиваясь: предметы с характеристиками, скины, лотерейные билеты, месячные карты и т.д. Такие виртуальные права могут использоваться только в указанной пользовательской карте Dota 2 Arcade, не имеют реальной денежной ценности и не подлежат выводу средств, возврату, перепродаже или обмену на юани, физические предметы или иное реальное имущество."
pay_page_协议正文_112,"20.4 В случае отсутствия зачисления, повторной оплаты, ошибочной выдачи, недопоставки, системных ошибок и т.п. пользователь может через канал обслуживания клиентов предоставить ID игрового аккаунта, игровой ID, номер заказа, скриншот платежа, время платежа и описание проблемы. Компания «Юньхай Ючуан» проведет проверку на основании записей платежных каналов, заказов, игровых серверов и выдачи виртуальных прав и по результатам проверки решит вопрос о дополнительной выдаче, исправлении, возврате средств или отказе в обработке."
pay_page_协议正文_113,"20.5 Если виртуальные права уже выданы, получены, использованы, израсходованы или начался срок их действия, возврат, дисконтирование, передача или изменение не поддерживаются, за исключением случаев, предусмотренных законодательством, или если Yunhai Youchuang письменно подтвердил системную ошибку."
pay_page_协议正文_114,"20.6 Если после оплаты средства возвращаются из-за отказа от платежа, отмены транзакции или недобросовестной жалобы на платёжный канал, а соответствующие виртуальные права уже выданы, получены или использованы, Yunhai Youchuang вправе заморозить, удержать, обнулить или ограничить эти виртуальные права, а также по обстоятельствам ограничить дальнейшее использование сервиса соответствующими аккаунтами."
pay_page_协议正文_115,Статья 21. Прочее
pay_page_协议正文_116,21.1 Заголовки пунктов настоящего соглашения приведены только для удобства чтения и не влияют на толкование их смысла.
pay_page_协议正文_117,"21.2 Признание какого-либо положения настоящего соглашения недействительным, частично недействительным или неисполнимым не влияет на силу остальных положений."
pay_page_协议正文_118,21.3 Несвоевременное или неполное осуществление Yunhai Youchuang своих прав по настоящему соглашению не считается отказом от этих прав.
pay_page_协议正文_119,"21.4 Номер версии и дата вступления в силу настоящего соглашения определяются сведениями, указанными на странице оплаты, во внутриигровом объявлении или в иной официальной публикации."
pay_page_地区_AT,Австрия
pay_page_地区_BE,Бельгия
pay_page_地区_PL,Польша
pay_page_地区_PT,Португалия
pay_page_地区_EE,Эстония
pay_page_地区_FI,Финляндия
pay_page_地区_HU,Венгрия
pay_page_地区_IE,Ирландия
pay_page_地区_SE,Швеция
pay_page_地区_CH,Швейцария
pay_page_地区_DK,Дания
pay_page_地区_NO,Норвегия
pay_page_account_asset_notice,"Очки и постоянный запас, полученные после пополнения, являются общими для всех сезонов."